tipo,codigo,nome,nome_norm,uf,area_ha,detalhe,sul,oeste,norte,leste
conservacao,0000.00.2314,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA ECOLÓGICA SESC - PANTANAL,reserva particular do patrimonio natural estancia ecologica sesc - pantanal,MT,25763.98,Reserva Particular do Patrimônio Natural · Federal,-16.76855,-56.40518,-16.60185,-56.23847
conservacao,0000.00.1063,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA JATOBÁ,reserva particular do patrimonio natural estancia jatoba,SP,26.48,Reserva Particular do Patrimônio Natural · Federal,-22.66233,-47.03873,-22.65707,-47.03306
conservacao,0000.00.1417,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA MANACÁ,reserva particular do patrimonio natural estancia manaca,BA,94.0,Reserva Particular do Patrimônio Natural · Federal,-14.79404,-39.63456,-14.78414,-39.62435
conservacao,0000.50.3172,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA MIMOSA,reserva particular do patrimonio natural estancia mimosa,MS,271.97,Reserva Particular do Patrimônio Natural · Estadual,-21.00094,-56.52025,-20.96192,-56.50427
conservacao,0000.00.1322,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA PEDREIRAS,reserva particular do patrimonio natural estancia pedreiras,MA,37.77,Reserva Particular do Patrimônio Natural · Federal,-2.61587,-44.29469,-2.60958,-44.28844
conservacao,0000.33.2900,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA RIO DO OURO,reserva particular do patrimonio natural estancia rio do ouro,RJ,7.07,Reserva Particular do Patrimônio Natural · Estadual,-22.58928,-42.49157,-22.58587,-42.48617
conservacao,0000.00.1446,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA RIVAS,reserva particular do patrimonio natural estancia rivas,AM,96.05,Reserva Particular do Patrimônio Natural · Federal,-1.99957,-60.03114,-1.98971,-60.021
conservacao,0000.00.1105,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SANTA IZABEL DO BUTUÍ,reserva particular do patrimonio natural estancia santa izabel do butui,RS,132.22,Reserva Particular do Patrimônio Natural · Federal,-29.0057,-55.69086,-28.99409,-55.67746
conservacao,0000.00.1124,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SANTA RITA,reserva particular do patrimonio natural estancia santa rita,RS,335.53,Reserva Particular do Patrimônio Natural · Federal,-32.93031,-52.96348,-32.91173,-52.9413
conservacao,0000.27.2675,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SÃO LUIZ,reserva particular do patrimonio natural estancia sao luiz,AL,0.0,Reserva Particular do Patrimônio Natural · Estadual,-9.40674,-37.25245,-9.40537,-37.25006
conservacao,0000.33.2304,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTELA,reserva particular do patrimonio natural estela,RJ,3.18,Reserva Particular do Patrimônio Natural · Estadual,-22.61228,-43.69586,-22.61051,-43.69283
conservacao,0000.31.3996,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTRELA DA MANHÃ,reserva particular do patrimonio natural estrela da manha,MG,85.14,Reserva Particular do Patrimônio Natural · Estadual,-16.91977,-46.2149,-16.91229,-46.19935
conservacao,0000.27.5078,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTRELA DO SUL,reserva particular do patrimonio natural estrela do sul,AL,52.43,Reserva Particular do Patrimônio Natural · Estadual,-8.94279,-35.71211,-8.92982,-35.70144
conservacao,0000.27.5083,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL EUSTÁQUIO TOLEDO NETO,reserva particular do patrimonio natural eustaquio toledo neto,AL,635.94,Reserva Particular do Patrimônio Natural · Estadual,-9.78942,-36.0001,-9.7366,-35.94564
conservacao,0000.29.4239,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FALCÃO,reserva particular do patrimonio natural falcao,BA,937.66,Reserva Particular do Patrimônio Natural · Estadual,-12.03673,-37.80275,-11.96722,-37.76123
conservacao,0000.33.2278,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FARGO,reserva particular do patrimonio natural fargo,RJ,11.81,Reserva Particular do Patrimônio Natural · Estadual,-22.45895,-42.31218,-22.45487,-42.30717
conservacao,0000.00.1125,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FARROUPILHA,reserva particular do patrimonio natural farroupilha,RS,9.65,Reserva Particular do Patrimônio Natural · Federal,-30.11517,-50.97774,-30.11051,-50.97065
conservacao,0000.00.1163,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FATTORIA GRIGIA,reserva particular do patrimonio natural fattoria grigia,RJ,63.02,Reserva Particular do Patrimônio Natural · Federal,-22.40006,-42.44377,-22.39167,-42.43538
conservacao,0000.00.1233,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ACURIZAL E FAZENDA PENHA,reserva particular do patrimonio natural fazenda acurizal e fazenda penha,MS,25574.53,Reserva Particular do Patrimônio Natural · Federal,-18.0359,-57.61319,-17.77396,-57.44552
conservacao,0000.00.1204,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ALMAS,reserva particular do patrimonio natural fazenda almas,PB,3448.48,Reserva Particular do Patrimônio Natural · Federal,-7.51275,-36.93359,-7.45295,-36.87308
conservacao,0000.00.1270,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ALTO DA BOA VISTA,reserva particular do patrimonio natural fazenda alto da boa vista,MG,54.65,Reserva Particular do Patrimônio Natural · Federal,-22.26706,-44.4996,-22.25951,-44.49148
conservacao,0000.00.1234,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA AMÉRICA,reserva particular do patrimonio natural fazenda america,MS,31.14,Reserva Particular do Patrimônio Natural · Federal,-21.24076,-56.59919,-21.23507,-56.59312
conservacao,0000.00.1425,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARARAUNA,reserva particular do patrimonio natural fazenda ararauna,BA,38.56,Reserva Particular do Patrimônio Natural · Federal,-15.30693,-39.16533,-15.30059,-39.15877
conservacao,0000.00.1088,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARAUCÁRIA,reserva particular do patrimonio natural fazenda araucaria,SC,7.37,Reserva Particular do Patrimônio Natural · Federal,-28.34716,-49.88326,-28.34422,-49.88032
conservacao,0000.00.1159,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARCO-ÍRIS,reserva particular do patrimonio natural fazenda arco-iris,RJ,45.53,Reserva Particular do Patrimônio Natural · Federal,-22.61121,-42.41339,-22.60432,-42.40596
conservacao,0000.00.3086,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARIZONA,reserva particular do patrimonio natural fazenda arizona,CE,216.46,Reserva Particular do Patrimônio Natural · Federal,-4.80206,-39.01038,-4.78172,-38.99583
conservacao,0000.00.1434,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARTE VERDE,reserva particular do patrimonio natural fazenda arte verde,BA,9.88,Reserva Particular do Patrimônio Natural · Federal,-14.81648,-39.08125,-14.81327,-39.07794
conservacao,0000.00.1401,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA AVAÍ,reserva particular do patrimonio natural fazenda avai,BA,463.9,Reserva Particular do Patrimônio Natural · Federal,-17.731,-39.18419,-17.70903,-39.16116
conservacao,0000.00.2313,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BARRA MANSA,reserva particular do patrimonio natural fazenda barra mansa,PR,218.82,Reserva Particular do Patrimônio Natural · Federal,-24.09916,-49.82901,-24.0805,-49.79011
conservacao,0000.00.4510,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BELÉM,reserva particular do patrimonio natural fazenda belem,CE,2982.8,Reserva Particular do Patrimônio Natural · Federal,-4.78816,-37.4994,-4.70369,-37.41726
conservacao,0000.26.0969,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BITURI,reserva particular do patrimonio natural fazenda bituri,PE,110.07,Reserva Particular do Patrimônio Natural · Estadual,-8.2217,-36.40143,-8.18945,-36.39271
conservacao,0000.00.2103,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA ESPERANÇA,reserva particular do patrimonio natural fazenda boa esperanca,ES,516.01,Reserva Particular do Patrimônio Natural · Federal,-20.75483,-41.2678,-20.70882,-41.21343
conservacao,0000.33.5060,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA FÉ,reserva particular do patrimonio natural fazenda boa fe,RJ,18.2,Reserva Particular do Patrimônio Natural · Estadual,-22.01425,-42.02463,-22.00313,-42.01665
conservacao,0000.00.1387,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VENTURA,reserva particular do patrimonio natural fazenda boa ventura,BA,561.67,Reserva Particular do Patrimônio Natural · Federal,-11.73413,-43.63586,-11.70994,-43.61134
conservacao,0000.00.1389,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VISTA,reserva particular do patrimonio natural fazenda boa vista,BA,161.46,Reserva Particular do Patrimônio Natural · Federal,-14.0353,-43.65473,-14.02234,-43.64146
conservacao,0000.00.1391,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VISTA,reserva particular do patrimonio natural fazenda boa vista,BA,161.48,Reserva Particular do Patrimônio Natural · Federal,-14.01507,-43.64902,-14.00211,-43.63575
conservacao,0000.00.1392,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA VISTA,reserva particular do patrimonio natural fazenda boa vista,BA,161.44,Reserva Particular do Patrimônio Natural · Federal,-14.07313,-43.65235,-14.06017,-43.63908
conservacao,0000.00.1265,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOM JARDIM,reserva particular do patrimonio natural fazenda bom jardim,MG,260.5,Reserva Particular do Patrimônio Natural · Federal,-19.54076,-44.06788,-19.5243,-44.05053
conservacao,0000.00.1157,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOM RETIRO,reserva particular do patrimonio natural fazenda bom retiro,RJ,471.7,Reserva Particular do Patrimônio Natural · Federal,-22.45802,-42.30047,-22.43303,-42.25312
conservacao,0000.00.1362,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOM SUCESSO,reserva particular do patrimonio natural fazenda bom sucesso,GO,10.0,Reserva Particular do Patrimônio Natural · Federal,-16.57815,-49.08195,-16.57493,-49.07861
conservacao,0000.00.2104,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BONSUCESSO,reserva particular do patrimonio natural fazenda bonsucesso,RJ,230.66,Reserva Particular do Patrimônio Natural · Federal,-22.38154,-44.08684,-22.36602,-44.07014
conservacao,0000.00.1235,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOQUEIRÃO,reserva particular do patrimonio natural fazenda boqueirao,PI,925.03,Reserva Particular do Patrimônio Natural · Federal,-7.58642,-43.53368,-7.55539,-43.50258
conservacao,0000.00.1196,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOQUEIRÃO DOS FRADES,reserva particular do patrimonio natural fazenda boqueirao dos frades,PI,575.56,Reserva Particular do Patrimônio Natural · Federal,-5.30127,-42.61486,-5.27672,-42.59035
conservacao,0000.00.2105,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOSCO,reserva particular do patrimonio natural fazenda bosco,RO,486.82,Reserva Particular do Patrimônio Natural · Federal,-12.5183,-61.58048,-12.49569,-61.5624
conservacao,0000.00.1333,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BRANCA TERRA DOS ANÕES,reserva particular do patrimonio natural fazenda branca terra dos anoes,GO,595.63,Reserva Particular do Patrimônio Natural · Federal,-14.33248,-47.51305,-14.30752,-47.48743
conservacao,0000.00.1117,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BRANQUILHO,reserva particular do patrimonio natural fazenda branquilho,RS,12.78,Reserva Particular do Patrimônio Natural · Federal,-30.91456,-54.62758,-30.91094,-54.62334
conservacao,0000.00.4548,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BUTIA,reserva particular do patrimonio natural fazenda butia,SC,9.05,Reserva Particular do Patrimônio Natural · Federal,-26.53092,-49.64762,-26.52812,-49.64323
conservacao,0000.00.1268,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CACHOEIRA,reserva particular do patrimonio natural fazenda cachoeira,MG,122.52,Reserva Particular do Patrimônio Natural · Federal,-19.16543,-46.58203,-19.15293,-46.56576
conservacao,0000.00.1348,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CACHOEIRINHA,reserva particular do patrimonio natural fazenda cachoeirinha,GO,80.73,Reserva Particular do Patrimônio Natural · Federal,-15.46973,-48.24987,-15.46062,-48.23413
conservacao,0000.00.1252,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CAETANO,reserva particular do patrimonio natural fazenda caetano,MG,967.47,Reserva Particular do Patrimônio Natural · Federal,-17.22787,-47.07995,-17.19615,-47.04695
conservacao,0000.00.1253,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CAETANO-LUGAR SANTO AGOSTINHO,reserva particular do patrimonio natural fazenda caetano-lugar santo agostinho,MG,679.32,Reserva Particular do Patrimônio Natural · Federal,-17.1909,-47.08558,-17.16432,-47.05794
conservacao,0000.00.2106,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CALIXTO,reserva particular do patrimonio natural fazenda calixto,TO,343.37,Reserva Particular do Patrimônio Natural · Federal,-11.48485,-46.78844,-11.46894,-46.75689
conservacao,0000.29.5069,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CAMPINAS DE DENTRO - GLEBA 1,reserva particular do patrimonio natural fazenda campinas de dentro - gleba 1,BA,155.6,Reserva Particular do Patrimônio Natural · Estadual,-11.19741,-44.03439,-11.18041,-44.01925
conservacao,0000.00.1325,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CAMPO ALEGRE,reserva particular do patrimonio natural fazenda campo alegre,GO,7445.88,Reserva Particular do Patrimônio Natural · Federal,-14.28905,-47.85746,-14.20083,-47.76689
conservacao,0000.00.1116,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CANELEIRA,reserva particular do patrimonio natural fazenda caneleira,RS,44.25,Reserva Particular do Patrimônio Natural · Federal,-30.91659,-54.63483,-30.90986,-54.62695
conservacao,0000.00.1244,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CAPÃO BONITO,reserva particular do patrimonio natural fazenda capao bonito,MS,53.23,Reserva Particular do Patrimônio Natural · Federal,-21.81925,-55.42568,-21.81182,-55.41772
conservacao,0000.33.2717,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CARUARA,reserva particular do patrimonio natural fazenda caruara,RJ,3843.53,Reserva Particular do Patrimônio Natural · Estadual,-21.82131,-41.08293,-21.72838,-41.01288
conservacao,0000.00.4478,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CATADUPA,reserva particular do patrimonio natural fazenda catadupa,SP,38.26,Reserva Particular do Patrimônio Natural · Federal,-22.67663,-44.53123,-22.66577,-44.5193
conservacao,0000.00.4479,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CHAPADÕES,reserva particular do patrimonio natural fazenda chapadoes,MA,1747.78,Reserva Particular do Patrimônio Natural · Federal,-9.57625,-46.53903,-9.53986,-46.46903
conservacao,1850.33.5277,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA COLOMI,reserva particular do patrimonio natural fazenda colomi,RJ,1.12,Reserva Particular do Patrimônio Natural · Municipal,-22.47875,-42.94482,-22.47747,-42.94331
conservacao,0000.00.1264,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CRUZEIRO,reserva particular do patrimonio natural fazenda cruzeiro,MG,82.08,Reserva Particular do Patrimônio Natural · Federal,-18.23638,-43.58721,-18.22715,-43.57755
conservacao,0000.00.1294,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DA SERRA,reserva particular do patrimonio natural fazenda da serra,MG,22.33,Reserva Particular do Patrimônio Natural · Federal,-21.80221,-43.93613,-21.79738,-43.93095
conservacao,0000.00.1119,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DAS PALMAS,reserva particular do patrimonio natural fazenda das palmas,RS,157.91,Reserva Particular do Patrimônio Natural · Federal,-30.26321,-52.67137,-30.25045,-52.65657
conservacao,0000.29.3203,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO CAHY,reserva particular do patrimonio natural fazenda do cahy,BA,83.35,Reserva Particular do Patrimônio Natural · Estadual,-17.00998,-39.19995,-17.0015,-39.17341
conservacao,0000.00.1275,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO IRACAMBI,reserva particular do patrimonio natural fazenda do iracambi,MG,69.49,Reserva Particular do Patrimônio Natural · Federal,-20.94887,-42.50477,-20.94035,-42.49569
conservacao,0000.00.1273,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO LÔBO,reserva particular do patrimonio natural fazenda do lobo,MG,15.3,Reserva Particular do Patrimônio Natural · Federal,-20.31798,-46.54292,-20.31399,-46.5387
conservacao,0000.00.1298,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO SINO,reserva particular do patrimonio natural fazenda do sino,MG,16.09,Reserva Particular do Patrimônio Natural · Federal,-19.91988,-44.25993,-19.91606,-44.25591
conservacao,0000.00.2107,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO TANGUÁ,reserva particular do patrimonio natural fazenda do tangua,RJ,118.02,Reserva Particular do Patrimônio Natural · Federal,-23.0163,-44.35845,-23.00639,-44.33937
conservacao,0000.31.4952,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DOS CORDEIROS,reserva particular do patrimonio natural fazenda dos cordeiros,MG,24.78,Reserva Particular do Patrimônio Natural · Estadual,-19.81493,-43.83592,-19.80961,-43.82977
conservacao,0000.00.2108,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ESPORA DE OURO,reserva particular do patrimonio natural fazenda espora de ouro,RS,28.5,Reserva Particular do Patrimônio Natural · Federal,-28.39783,-54.69132,-28.39243,-54.68514
conservacao,0000.00.1218,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ESTÂNCIA DOROCHÊ,reserva particular do patrimonio natural fazenda estancia doroche,MT,25826.53,Reserva Particular do Patrimônio Natural · Federal,-17.5397,-57.18337,-17.37727,-57.01073
conservacao,0000.00.1236,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FLORESTA NEGRA,reserva particular do patrimonio natural fazenda floresta negra,MS,953.38,Reserva Particular do Patrimônio Natural · Federal,-23.78202,-54.73885,-23.75073,-54.70444
conservacao,0000.00.4466,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FONSECA - IRMÃ HELOÍSA E MAURÍCIO HOLANDA,reserva particular do patrimonio natural fazenda fonseca - irma heloisa e mauricio holanda,CE,226.47,Reserva Particular do Patrimônio Natural · Federal,-4.94845,-39.02051,-4.91132,-39.00775
conservacao,0000.00.1390,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FORTE,reserva particular do patrimonio natural fazenda forte,BA,161.43,Reserva Particular do Patrimônio Natural · Federal,-14.08235,-43.64911,-14.06939,-43.63583
conservacao,0000.00.1393,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FORTE,reserva particular do patrimonio natural fazenda forte,BA,161.44,Reserva Particular do Patrimônio Natural · Federal,-14.07275,-43.64573,-14.05979,-43.63245
conservacao,0000.00.1271,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA GANA,reserva particular do patrimonio natural fazenda gana,MG,92.57,Reserva Particular do Patrimônio Natural · Federal,-18.5126,-48.83145,-18.50277,-48.82113
conservacao,0000.00.1336,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA GLEBA VAGEM GRANDE I,reserva particular do patrimonio natural fazenda gleba vagem grande i,GO,386.66,Reserva Particular do Patrimônio Natural · Federal,-15.82313,-48.92854,-15.80304,-48.90774
