ponto_id,conglomerado,regiao,uf,municipio,lon,lat,bioma
14597,PA_1255,Norte,PA,Brasil Novo,-52.559999,-2.880000,Amazônia
14598,PA_1256,Norte,PA,Brasil Novo,-52.379999,-2.880000,Amazônia
14661,PA_1309,Norte,PA,Brasil Novo,-52.740000,-3.060000,Amazônia
14662,PA_1310,Norte,PA,Brasil Novo,-52.559999,-3.060000,Amazônia
14663,PA_1311,Norte,PA,Brasil Novo,-52.379999,-3.060000,Amazônia
14719,PA_1365,Norte,PA,Brasil Novo,-52.740000,-3.240001,Amazônia
14720,PA_1366,Norte,PA,Brasil Novo,-52.559999,-3.240001,Amazônia
14782,PA_1422,Norte,PA,Brasil Novo,-52.559999,-3.420001,Amazônia
14835,PA_1478,Norte,PA,Brasil Novo,-52.559999,-3.600002,Amazônia
5274,PA_2092,Norte,PA,Brejo Grande do Araguaia,-48.420000,-5.579999,Amazônia
5275,PA_2093,Norte,PA,Brejo Grande do Araguaia,-48.240000,-5.579999,Amazônia
5288,PA_2145,Norte,PA,Brejo Grande do Araguaia,-48.600001,-5.759999,Amazônia
5289,PA_2146,Norte,PA,Brejo Grande do Araguaia,-48.420000,-5.759999,Amazônia
5304,PA_2199,Norte,PA,Brejo Grande do Araguaia,-48.600001,-5.940000,Amazônia
5088,PA_1439,Norte,PA,Breu Branco,-49.499999,-3.420001,Amazônia
5089,PA_1440,Norte,PA,Breu Branco,-49.319999,-3.420001,Amazônia
5090,PA_1441,Norte,PA,Breu Branco,-49.139998,-3.420001,Amazônia
5091,PA_1442,Norte,PA,Breu Branco,-48.960002,-3.420001,Amazônia
5104,PA_1495,Norte,PA,Breu Branco,-49.499999,-3.600002,Amazônia
5105,PA_1496,Norte,PA,Breu Branco,-49.319999,-3.600002,Amazônia
5120,PA_1550,Norte,PA,Breu Branco,-49.499999,-3.779998,Amazônia
5121,PA_1551,Norte,PA,Breu Branco,-49.319999,-3.779998,Amazônia
5139,PA_1606,Norte,PA,Breu Branco,-49.499999,-3.959998,Amazônia
5140,PA_1607,Norte,PA,Breu Branco,-49.319999,-3.959998,Amazônia
5141,PA_1608,Norte,PA,Breu Branco,-49.139998,-3.959998,Amazônia
13754,PA_494,Norte,PA,Breves,-50.759998,-0.540002,Amazônia
13801,PA_545,Norte,PA,Breves,-51.120000,-0.720002,Amazônia
13802,PA_546,Norte,PA,Breves,-50.939999,-0.720002,Amazônia
13803,PA_547,Norte,PA,Breves,-50.759998,-0.720002,Amazônia
13804,PA_548,Norte,PA,Breves,-50.579998,-0.720002,Amazônia
13861,PA_604,Norte,PA,Breves,-51.120000,-0.899998,Amazônia
13862,PA_605,Norte,PA,Breves,-50.939999,-0.899998,Amazônia
13863,PA_606,Norte,PA,Breves,-50.759998,-0.899998,Amazônia
13864,PA_607,Norte,PA,Breves,-50.579998,-0.899998,Amazônia
13920,PA_667,Norte,PA,Breves,-51.120000,-1.079999,Amazônia
13921,PA_668,Norte,PA,Breves,-50.939999,-1.079999,Amazônia
13922,PA_669,Norte,PA,Breves,-50.759998,-1.079999,Amazônia
13923,PA_670,Norte,PA,Breves,-50.579998,-1.079999,Amazônia
13924,PA_671,Norte,PA,Breves,-50.400002,-1.079999,Amazônia
13925,PA_672,Norte,PA,Breves,-50.220001,-1.079999,Amazônia
13984,PA_736,Norte,PA,Breves,-50.759998,-1.259999,Amazônia
13985,PA_737,Norte,PA,Breves,-50.579998,-1.259999,Amazônia
13986,PA_738,Norte,PA,Breves,-50.400002,-1.259999,Amazônia
13987,PA_739,Norte,PA,Breves,-50.220001,-1.259999,Amazônia
14049,PA_801,Norte,PA,Breves,-50.759998,-1.440000,Amazônia
14050,PA_802,Norte,PA,Breves,-50.579998,-1.440000,Amazônia
14051,PA_803,Norte,PA,Breves,-50.400002,-1.440000,Amazônia
14139,PA_865,Norte,PA,Breves,-50.579998,-1.620000,Amazônia
14140,PA_866,Norte,PA,Breves,-50.400002,-1.620000,Amazônia
14149,PA_878,Norte,PA,Bujaru,-48.240000,-1.620000,Amazônia
14150,PA_879,Norte,PA,Bujaru,-48.059999,-1.620000,Amazônia
14151,PA_880,Norte,PA,Bujaru,-47.879999,-1.620000,Amazônia
14233,PA_940,Norte,PA,Bujaru,-48.059999,-1.800001,Amazônia
13760,PA_503,Norte,PA,Cachoeira do Arari,-49.139998,-0.540002,Amazônia
13810,PA_556,Norte,PA,Cachoeira do Arari,-49.139998,-0.720002,Amazônia
13811,PA_557,Norte,PA,Cachoeira do Arari,-48.960002,-0.720002,Amazônia
13871,PA_616,Norte,PA,Cachoeira do Arari,-48.960002,-0.899998,Amazônia
13872,PA_617,Norte,PA,Cachoeira do Arari,-48.780002,-0.899998,Amazônia
13931,PA_680,Norte,PA,Cachoeira do Arari,-48.780002,-1.079999,Amazônia
13932,PA_681,Norte,PA,Cachoeira do Arari,-48.600001,-1.079999,Amazônia
4967,PA_1009,Norte,PA,Cachoeira do Piriá,-46.439999,-1.980001,Amazônia
4968,PA_1010,Norte,PA,Cachoeira do Piriá,-46.259999,-1.980001,Amazônia
4988,PA_1066,Norte,PA,Cachoeira do Piriá,-46.439999,-2.160002,Amazônia
5006,PA_1122,Norte,PA,Cachoeira do Piriá,-46.439999,-2.339998,Amazônia
5601,PA_948,Norte,PA,Cachoeira do Piriá,-46.620000,-1.800001,Amazônia
5602,PA_949,Norte,PA,Cachoeira do Piriá,-46.439999,-1.800001,Amazônia
5603,PA_950,Norte,PA,Cachoeira do Piriá,-46.259999,-1.800001,Amazônia
4971,PA_1048,Norte,PA,Cametá,-49.680000,-2.160002,Amazônia
4972,PA_1049,Norte,PA,Cametá,-49.499999,-2.160002,Amazônia
4973,PA_1050,Norte,PA,Cametá,-49.319999,-2.160002,Amazônia
4991,PA_1104,Norte,PA,Cametá,-49.680000,-2.339998,Amazônia
5008,PA_1160,Norte,PA,Cametá,-49.680000,-2.519999,Amazônia
5009,PA_1161,Norte,PA,Cametá,-49.499999,-2.519999,Amazônia
5333,PA_2299,Norte,PA,Canaã dos Carajás,-50.400002,-6.300001,Amazônia
5334,PA_2300,Norte,PA,Canaã dos Carajás,-50.220001,-6.300001,Amazônia
5335,PA_2301,Norte,PA,Canaã dos Carajás,-50.040001,-6.300001,Amazônia
5351,PA_2355,Norte,PA,Canaã dos Carajás,-50.220001,-6.480001,Amazônia
5352,PA_2356,Norte,PA,Canaã dos Carajás,-50.040001,-6.480001,Amazônia
5353,PA_2357,Norte,PA,Canaã dos Carajás,-49.860000,-6.480001,Amazônia
5557,PA_689,Norte,PA,Capanema,-47.160001,-1.079999,Amazônia
5564,PA_756,Norte,PA,Capanema,-47.160001,-1.259999,Amazônia
4964,PA_1005,Norte,PA,Capitão Poço,-47.160001,-1.980001,Amazônia
4984,PA_1061,Norte,PA,Capitão Poço,-47.340002,-2.160002,Amazônia
5003,PA_1117,Norte,PA,Capitão Poço,-47.340002,-2.339998,Amazônia
5021,PA_1173,Norte,PA,Capitão Poço,-47.340002,-2.519999,Amazônia
5583,PA_884,Norte,PA,Capitão Poço,-47.160001,-1.620000,Amazônia
5598,PA_945,Norte,PA,Capitão Poço,-47.160001,-1.800001,Amazônia
5599,PA_946,Norte,PA,Capitão Poço,-46.980001,-1.800001,Amazônia
13935,PA_685,Norte,PA,Castanhal,-47.879999,-1.079999,Amazônia
13997,PA_752,Norte,PA,Castanhal,-47.879999,-1.259999,Amazônia
14066,PA_818,Norte,PA,Castanhal,-47.699998,-1.440000,Amazônia
13565,PA_240,Norte,PA,Chaves,-50.400002,0.540002,Amazônia
13566,PA_241,Norte,PA,Chaves,-50.220001,0.540002,Amazônia
13567,PA_242,Norte,PA,Chaves,-50.040001,0.540002,
13591,PA_275,Norte,PA,Chaves,-50.400002,0.360001,Amazônia
13681,PA_398,Norte,PA,Chaves,-50.220001,-0.180001,Amazônia
13682,PA_399,Norte,PA,Chaves,-50.040001,-0.180001,Amazônia
13683,PA_403,Norte,PA,Chaves,-49.319999,-0.180001,Amazônia
13684,PA_404,Norte,PA,Chaves,-49.139998,-0.180001,Amazônia
13719,PA_446,Norte,PA,Chaves,-50.040001,-0.360001,Amazônia
13720,PA_447,Norte,PA,Chaves,-49.860000,-0.360001,Amazônia
13721,PA_451,Norte,PA,Chaves,-49.139998,-0.360001,Amazônia
5546,PA_620,Norte,PA,Colares,-48.240000,-0.899998,Amazônia
5435,PA_2714,Norte,PA,Conceição do Araguaia,-49.319999,-7.740001,Amazônia
5441,PA_2760,Norte,PA,Conceição do Araguaia,-49.680000,-7.920001,Cerrado
5442,PA_2761,Norte,PA,Conceição do Araguaia,-49.499999,-7.920001,Amazônia
5443,PA_2762,Norte,PA,Conceição do Araguaia,-49.319999,-7.920001,Amazônia
5450,PA_2806,Norte,PA,Conceição do Araguaia,-49.860000,-8.100002,Cerrado
5451,PA_2807,Norte,PA,Conceição do Araguaia,-49.680000,-8.100002,Cerrado
5452,PA_2808,Norte,PA,Conceição do Araguaia,-49.499999,-8.100002,Amazônia
5453,PA_2809,Norte,PA,Conceição do Araguaia,-49.319999,-8.100002,Amazônia
5463,PA_2854,Norte,PA,Conceição do Araguaia,-49.680000,-8.280002,Cerrado
5464,PA_2855,Norte,PA,Conceição do Araguaia,-49.499999,-8.280002,Amazônia
5465,PA_2856,Norte,PA,Conceição do Araguaia,-49.319999,-8.280002,Amazônia
5476,PA_2902,Norte,PA,Conceição do Araguaia,-49.499999,-8.459998,Amazônia
5488,PA_2947,Norte,PA,Conceição do Araguaia,-49.680000,-8.639999,Cerrado
5489,PA_2948,Norte,PA,Conceição do Araguaia,-49.499999,-8.639999,Cerrado
5594,PA_941,Norte,PA,Concórdia do Pará,-47.879999,-1.800001,Amazônia
5427,PA_2706,Norte,PA,Cumaru do Norte,-50.759998,-7.740001,Amazônia
5428,PA_2707,Norte,PA,Cumaru do Norte,-50.579998,-7.740001,Amazônia
5436,PA_2754,Norte,PA,Cumaru do Norte,-50.759998,-7.920001,Amazônia
5437,PA_2755,Norte,PA,Cumaru do Norte,-50.579998,-7.920001,Amazônia
5444,PA_2800,Norte,PA,Cumaru do Norte,-50.939999,-8.100002,Amazônia
5445,PA_2801,Norte,PA,Cumaru do Norte,-50.759998,-8.100002,Amazônia
5446,PA_2802,Norte,PA,Cumaru do Norte,-50.579998,-8.100002,Amazônia
5454,PA_2844,Norte,PA,Cumaru do Norte,-51.480001,-8.280002,Amazônia
5455,PA_2845,Norte,PA,Cumaru do Norte,-51.300000,-8.280002,Amazônia
5456,PA_2847,Norte,PA,Cumaru do Norte,-50.939999,-8.280002,Amazônia
5457,PA_2848,Norte,PA,Cumaru do Norte,-50.759998,-8.280002,Amazônia
5466,PA_2891,Norte,PA,Cumaru do Norte,-51.480001,-8.459998,Amazônia
5467,PA_2892,Norte,PA,Cumaru do Norte,-51.300000,-8.459998,Amazônia
5468,PA_2894,Norte,PA,Cumaru do Norte,-50.939999,-8.459998,Amazônia
5477,PA_2936,Norte,PA,Cumaru do Norte,-51.660001,-8.639999,Amazônia
5478,PA_2937,Norte,PA,Cumaru do Norte,-51.480001,-8.639999,Amazônia
5479,PA_2938,Norte,PA,Cumaru do Norte,-51.300000,-8.639999,Amazônia
5480,PA_2939,Norte,PA,Cumaru do Norte,-51.120000,-8.639999,Amazônia
5490,PA_2980,Norte,PA,Cumaru do Norte,-51.660001,-8.819999,Amazônia
5491,PA_2981,Norte,PA,Cumaru do Norte,-51.480001,-8.819999,Amazônia
5492,PA_2982,Norte,PA,Cumaru do Norte,-51.300000,-8.819999,Amazônia
5493,PA_2983,Norte,PA,Cumaru do Norte,-51.120000,-8.819999,Amazônia
5502,PA_3022,Norte,PA,Cumaru do Norte,-51.660001,-9.000000,Amazônia
5503,PA_3023,Norte,PA,Cumaru do Norte,-51.480001,-9.000000,Amazônia
5504,PA_3024,Norte,PA,Cumaru do Norte,-51.300000,-9.000000,Amazônia
5505,PA_3025,Norte,PA,Cumaru do Norte,-51.120000,-9.000000,Amazônia
5512,PA_3065,Norte,PA,Cumaru do Norte,-51.300000,-9.180000,Amazônia
5513,PA_3066,Norte,PA,Cumaru do Norte,-51.120000,-9.180000,Amazônia
5523,PA_3103,Norte,PA,Cumaru do Norte,-51.300000,-9.360001,Amazônia
5524,PA_3104,Norte,PA,Cumaru do Norte,-51.120000,-9.360001,Amazônia
5530,PA_3128,Norte,PA,Cumaru do Norte,-51.300000,-9.540001,Amazônia
5299,PA_2193,Norte,PA,Curionópolis,-49.680000,-5.940000,Amazônia
5300,PA_2194,Norte,PA,Curionópolis,-49.499999,-5.940000,Amazônia
5318,PA_2248,Norte,PA,Curionópolis,-49.680000,-6.120000,Amazônia
5319,PA_2249,Norte,PA,Curionópolis,-49.499999,-6.120000,Amazônia
5336,PA_2303,Norte,PA,Curionópolis,-49.680000,-6.300001,Amazônia
5354,PA_2358,Norte,PA,Curionópolis,-49.680000,-6.480001,Amazônia
5355,PA_2359,Norte,PA,Curionópolis,-49.499999,-6.480001,Amazônia
5367,PA_2412,Norte,PA,Curionópolis,-49.680000,-6.660002,Amazônia
14052,PA_804,Norte,PA,Curralinho,-50.220001,-1.440000,Amazônia
14053,PA_805,Norte,PA,Curralinho,-50.040001,-1.440000,Amazônia
14054,PA_806,Norte,PA,Curralinho,-49.860000,-1.440000,Amazônia
14141,PA_867,Norte,PA,Curralinho,-50.220001,-1.620000,Amazônia
14142,PA_868,Norte,PA,Curralinho,-50.040001,-1.620000,Amazônia
14143,PA_869,Norte,PA,Curralinho,-49.860000,-1.620000,Amazônia
14230,PA_928,Norte,PA,Curralinho,-50.220001,-1.800001,Amazônia
14231,PA_930,Norte,PA,Curralinho,-49.860000,-1.800001,Amazônia
14232,PA_931,Norte,PA,Curralinho,-49.680000,-1.800001,Amazônia
14204,PA_901,Norte,PA,Curuá,-55.079998,-1.800001,Amazônia
14279,PA_961,Norte,PA,Curuá,-55.079998,-1.980001,Amazônia
14280,PA_962,Norte,PA,Curuá,-54.900002,-1.980001,Amazônia
5544,PA_563,Norte,PA,Curuçá,-47.879999,-0.720002,Amazônia
5548,PA_622,Norte,PA,Curuçá,-47.879999,-0.899998,Amazônia
5145,PA_1613,Norte,PA,Dom Eliseu,-48.240000,-3.959998,Amazônia
5146,PA_1614,Norte,PA,Dom Eliseu,-48.059999,-3.959998,Amazônia
5164,PA_1668,Norte,PA,Dom Eliseu,-48.240000,-4.139999,Amazônia
5165,PA_1669,Norte,PA,Dom Eliseu,-48.059999,-4.139999,Amazônia
5166,PA_1671,Norte,PA,Dom Eliseu,-47.699998,-4.139999,Amazônia
5167,PA_1672,Norte,PA,Dom Eliseu,-47.519998,-4.139999,Amazônia
5184,PA_1724,Norte,PA,Dom Eliseu,-48.059999,-4.319999,Amazônia
5185,PA_1725,Norte,PA,Dom Eliseu,-47.879999,-4.319999,Amazônia
5186,PA_1726,Norte,PA,Dom Eliseu,-47.699998,-4.319999,Amazônia
5187,PA_1727,Norte,PA,Dom Eliseu,-47.519998,-4.319999,Amazônia
5200,PA_1780,Norte,PA,Dom Eliseu,-47.879999,-4.500000,Amazônia
5201,PA_1781,Norte,PA,Dom Eliseu,-47.699998,-4.500000,Amazônia
5301,PA_2195,Norte,PA,Eldorado do Carajás,-49.319999,-5.940000,Amazônia
5302,PA_2196,Norte,PA,Eldorado do Carajás,-49.139998,-5.940000,Amazônia
5303,PA_2197,Norte,PA,Eldorado do Carajás,-48.960002,-5.940000,Amazônia
5320,PA_2250,Norte,PA,Eldorado do Carajás,-49.319999,-6.120000,Amazônia
5321,PA_2251,Norte,PA,Eldorado do Carajás,-49.139998,-6.120000,Amazônia
5337,PA_2304,Norte,PA,Eldorado do Carajás,-49.499999,-6.300001,Amazônia
5338,PA_2305,Norte,PA,Eldorado do Carajás,-49.319999,-6.300001,Amazônia
14334,PA_1011,Norte,PA,Faro,-56.699998,-2.160002,Amazônia
14013,PA_762,Norte,PA,Faro,-57.780001,-1.440000,Amazônia
14014,PA_763,Norte,PA,Faro,-57.600001,-1.440000,Amazônia
14101,PA_827,Norte,PA,Faro,-57.420000,-1.620000,Amazônia
14102,PA_828,Norte,PA,Faro,-57.240000,-1.620000,Amazônia
14103,PA_829,Norte,PA,Faro,-57.059999,-1.620000,Amazônia
14193,PA_890,Norte,PA,Faro,-57.059999,-1.800001,Amazônia
14194,PA_891,Norte,PA,Faro,-56.879999,-1.800001,Amazônia
14195,PA_892,Norte,PA,Faro,-56.699998,-1.800001,Amazônia
14269,PA_951,Norte,PA,Faro,-56.879999,-1.980001,Amazônia
14270,PA_952,Norte,PA,Faro,-56.699998,-1.980001,Amazônia
5409,PA_2569,Norte,PA,Floresta do Araguaia,-49.319999,-7.199999,Amazônia
5416,PA_2616,Norte,PA,Floresta do Araguaia,-49.680000,-7.380000,Amazônia
5417,PA_2617,Norte,PA,Floresta do Araguaia,-49.499999,-7.380000,Amazônia
5418,PA_2618,Norte,PA,Floresta do Araguaia,-49.319999,-7.380000,Amazônia
5425,PA_2665,Norte,PA,Floresta do Araguaia,-49.680000,-7.560000,Cerrado
5426,PA_2666,Norte,PA,Floresta do Araguaia,-49.499999,-7.560000,Amazônia
5433,PA_2712,Norte,PA,Floresta do Araguaia,-49.680000,-7.740001,Cerrado
5434,PA_2713,Norte,PA,Floresta do Araguaia,-49.499999,-7.740001,Amazônia
4965,PA_1006,Norte,PA,Garrafão do Norte,-46.980001,-1.980001,Amazônia
4985,PA_1062,Norte,PA,Garrafão do Norte,-47.160001,-2.160002,Amazônia
4986,PA_1063,Norte,PA,Garrafão do Norte,-46.980001,-2.160002,Amazônia
5004,PA_1118,Norte,PA,Garrafão do Norte,-47.160001,-2.339998,Amazônia
5022,PA_1174,Norte,PA,Garrafão do Norte,-47.160001,-2.519999,Amazônia
5106,PA_1497,Norte,PA,Goianésia do Pará,-49.139998,-3.600002,Amazônia
5107,PA_1498,Norte,PA,Goianésia do Pará,-48.960002,-3.600002,Amazônia
5122,PA_1552,Norte,PA,Goianésia do Pará,-49.139998,-3.779998,Amazônia
5123,PA_1553,Norte,PA,Goianésia do Pará,-48.960002,-3.779998,Amazônia
5124,PA_1554,Norte,PA,Goianésia do Pará,-48.780002,-3.779998,Amazônia
5142,PA_1610,Norte,PA,Goianésia do Pará,-48.780002,-3.959998,Amazônia
5143,PA_1611,Norte,PA,Goianésia do Pará,-48.600001,-3.959998,Amazônia
5144,PA_1612,Norte,PA,Goianésia do Pará,-48.420000,-3.959998,Amazônia
5157,PA_1661,Norte,PA,Goianésia do Pará,-49.499999,-4.139999,Amazônia
5158,PA_1662,Norte,PA,Goianésia do Pará,-49.319999,-4.139999,Amazônia
5159,PA_1663,Norte,PA,Goianésia do Pará,-49.139998,-4.139999,Amazônia
5160,PA_1664,Norte,PA,Goianésia do Pará,-48.960002,-4.139999,Amazônia
5161,PA_1665,Norte,PA,Goianésia do Pará,-48.780002,-4.139999,Amazônia
5176,PA_1716,Norte,PA,Goianésia do Pará,-49.499999,-4.319999,Amazônia
5177,PA_1717,Norte,PA,Goianésia do Pará,-49.319999,-4.319999,Amazônia
5178,PA_1718,Norte,PA,Goianésia do Pará,-49.139998,-4.319999,Amazônia
5179,PA_1719,Norte,PA,Goianésia do Pará,-48.960002,-4.319999,Amazônia
13751,PA_490,Norte,PA,Gurupá,-51.480001,-0.540002,Amazônia
13752,PA_491,Norte,PA,Gurupá,-51.300000,-0.540002,Amazônia
13799,PA_543,Norte,PA,Gurupá,-51.480001,-0.720002,Amazônia
13800,PA_544,Norte,PA,Gurupá,-51.300000,-0.720002,Amazônia
13858,PA_601,Norte,PA,Gurupá,-51.660001,-0.899998,Amazônia
13859,PA_602,Norte,PA,Gurupá,-51.480001,-0.899998,Amazônia
13860,PA_603,Norte,PA,Gurupá,-51.300000,-0.899998,Amazônia
13918,PA_665,Norte,PA,Gurupá,-51.480001,-1.079999,Amazônia
13919,PA_666,Norte,PA,Gurupá,-51.300000,-1.079999,Amazônia
13978,PA_730,Norte,PA,Gurupá,-51.840002,-1.259999,Amazônia
13979,PA_731,Norte,PA,Gurupá,-51.660001,-1.259999,Amazônia
13980,PA_732,Norte,PA,Gurupá,-51.480001,-1.259999,Amazônia
13981,PA_733,Norte,PA,Gurupá,-51.300000,-1.259999,Amazônia
14042,PA_794,Norte,PA,Gurupá,-52.020002,-1.440000,Amazônia
14043,PA_795,Norte,PA,Gurupá,-51.840002,-1.440000,Amazônia
14044,PA_796,Norte,PA,Gurupá,-51.660001,-1.440000,Amazônia
14045,PA_797,Norte,PA,Gurupá,-51.480001,-1.440000,Amazônia
14132,PA_858,Norte,PA,Gurupá,-51.840002,-1.620000,Amazônia
14133,PA_859,Norte,PA,Gurupá,-51.660001,-1.620000,Amazônia
14134,PA_860,Norte,PA,Gurupá,-51.480001,-1.620000,Amazônia
5554,PA_686,Norte,PA,Igarapé-Açu,-47.699998,-1.079999,Amazônia
5555,PA_687,Norte,PA,Igarapé-Açu,-47.519998,-1.079999,Amazônia
4974,PA_1051,Norte,PA,Igarapé-Miri,-49.139998,-2.160002,Amazônia
4992,PA_1106,Norte,PA,Igarapé-Miri,-49.319999,-2.339998,Amazônia
5608,PA_994,Norte,PA,Igarapé-Miri,-49.139998,-1.980001,Amazônia
14065,PA_817,Norte,PA,Inhangapi,-47.879999,-1.440000,Amazônia
5000,PA_1114,Norte,PA,Ipixuna do Pará,-47.879999,-2.339998,Amazônia
5001,PA_1115,Norte,PA,Ipixuna do Pará,-47.699998,-2.339998,Amazônia
5018,PA_1170,Norte,PA,Ipixuna do Pará,-47.879999,-2.519999,Amazônia
5019,PA_1171,Norte,PA,Ipixuna do Pará,-47.699998,-2.519999,Amazônia
5020,PA_1172,Norte,PA,Ipixuna do Pará,-47.519998,-2.519999,Amazônia
5034,PA_1228,Norte,PA,Ipixuna do Pará,-47.519998,-2.699999,Amazônia
5046,PA_1280,Norte,PA,Ipixuna do Pará,-48.059999,-2.880000,Amazônia
5047,PA_1281,Norte,PA,Ipixuna do Pará,-47.879999,-2.880000,Amazônia
5076,PA_1388,Norte,PA,Ipixuna do Pará,-48.600001,-3.240001,Amazônia
5077,PA_1389,Norte,PA,Ipixuna do Pará,-48.420000,-3.240001,Amazônia
5092,PA_1443,Norte,PA,Ipixuna do Pará,-48.780002,-3.420001,Amazônia
4963,PA_1004,Norte,PA,Irituia,-47.340002,-1.980001,Amazônia
5582,PA_883,Norte,PA,Irituia,-47.340002,-1.620000,Amazônia
5596,PA_943,Norte,PA,Irituia,-47.519998,-1.800001,Amazônia
5597,PA_944,Norte,PA,Irituia,-47.340002,-1.800001,Amazônia
14959,PA_1570,Norte,PA,Itaituba,-55.980001,-3.959998,Amazônia
15010,PA_1624,Norte,PA,Itaituba,-56.160001,-4.139999,Amazônia
15011,PA_1625,Norte,PA,Itaituba,-55.980001,-4.139999,Amazônia
15012,PA_1626,Norte,PA,Itaituba,-55.800000,-4.139999,Amazônia
15054,PA_1677,Norte,PA,Itaituba,-56.520002,-4.319999,Amazônia
15055,PA_1678,Norte,PA,Itaituba,-56.340002,-4.319999,Amazônia
15056,PA_1679,Norte,PA,Itaituba,-56.160001,-4.319999,Amazônia
15057,PA_1680,Norte,PA,Itaituba,-55.980001,-4.319999,Amazônia
15058,PA_1681,Norte,PA,Itaituba,-55.800000,-4.319999,Amazônia
15102,PA_1731,Norte,PA,Itaituba,-56.699998,-4.500000,Amazônia
15103,PA_1732,Norte,PA,Itaituba,-56.520002,-4.500000,Amazônia
15104,PA_1733,Norte,PA,Itaituba,-56.340002,-4.500000,Amazônia
15105,PA_1734,Norte,PA,Itaituba,-56.160001,-4.500000,Amazônia
15106,PA_1735,Norte,PA,Itaituba,-55.980001,-4.500000,Amazônia
15107,PA_1736,Norte,PA,Itaituba,-55.800000,-4.500000,Amazônia
15154,PA_1784,Norte,PA,Itaituba,-57.059999,-4.680000,Amazônia
15155,PA_1785,Norte,PA,Itaituba,-56.879999,-4.680000,Amazônia
15156,PA_1786,Norte,PA,Itaituba,-56.699998,-4.680000,Amazônia
15157,PA_1787,Norte,PA,Itaituba,-56.520002,-4.680000,Amazônia
15159,PA_1789,Norte,PA,Itaituba,-56.160001,-4.680000,Amazônia
15162,PA_1792,Norte,PA,Itaituba,-55.619999,-4.680000,Amazônia
15214,PA_1837,Norte,PA,Itaituba,-57.059999,-4.860001,Amazônia
15215,PA_1838,Norte,PA,Itaituba,-56.879999,-4.860001,Amazônia
15216,PA_1839,Norte,PA,Itaituba,-56.699998,-4.860001,Amazônia
15217,PA_1840,Norte,PA,Itaituba,-56.520002,-4.860001,Amazônia
15274,PA_1890,Norte,PA,Itaituba,-57.059999,-5.040002,Amazônia
15275,PA_1891,Norte,PA,Itaituba,-56.879999,-5.040002,Amazônia
15276,PA_1892,Norte,PA,Itaituba,-56.699998,-5.040002,Amazônia
15277,PA_1893,Norte,PA,Itaituba,-56.520002,-5.040002,Amazônia
15326,PA_1941,Norte,PA,Itaituba,-57.240000,-5.220002,Amazônia
15327,PA_1942,Norte,PA,Itaituba,-57.059999,-5.220002,Amazônia
15328,PA_1943,Norte,PA,Itaituba,-56.879999,-5.220002,Amazônia
15329,PA_1944,Norte,PA,Itaituba,-56.699998,-5.220002,Amazônia
15375,PA_1992,Norte,PA,Itaituba,-57.240000,-5.399998,Amazônia
15376,PA_1993,Norte,PA,Itaituba,-57.059999,-5.399998,Amazônia
15377,PA_1994,Norte,PA,Itaituba,-56.879999,-5.399998,Amazônia
15416,PA_2041,Norte,PA,Itaituba,-57.600001,-5.579999,Amazônia
15417,PA_2042,Norte,PA,Itaituba,-57.420000,-5.579999,Amazônia
15418,PA_2043,Norte,PA,Itaituba,-57.240000,-5.579999,Amazônia
15419,PA_2044,Norte,PA,Itaituba,-57.059999,-5.579999,Amazônia
15420,PA_2045,Norte,PA,Itaituba,-56.879999,-5.579999,Amazônia
15424,PA_2051,Norte,PA,Itaituba,-55.800000,-5.579999,Amazônia
15425,PA_2052,Norte,PA,Itaituba,-55.619999,-5.579999,Amazônia
15426,PA_2053,Norte,PA,Itaituba,-55.439999,-5.579999,Amazônia
15461,PA_2097,Norte,PA,Itaituba,-57.240000,-5.759999,Amazônia
15462,PA_2098,Norte,PA,Itaituba,-57.059999,-5.759999,Amazônia
15463,PA_2104,Norte,PA,Itaituba,-55.980001,-5.759999,Amazônia
15464,PA_2105,Norte,PA,Itaituba,-55.800000,-5.759999,Amazônia
15465,PA_2106,Norte,PA,Itaituba,-55.619999,-5.759999,Amazônia
15466,PA_2107,Norte,PA,Itaituba,-55.439999,-5.759999,Amazônia
15467,PA_2108,Norte,PA,Itaituba,-55.259998,-5.759999,Amazônia
15501,PA_2153,Norte,PA,Itaituba,-56.879999,-5.940000,Amazônia
15502,PA_2154,Norte,PA,Itaituba,-56.699998,-5.940000,Amazônia
15503,PA_2155,Norte,PA,Itaituba,-56.520002,-5.940000,Amazônia
15504,PA_2158,Norte,PA,Itaituba,-55.980001,-5.940000,Amazônia
15505,PA_2159,Norte,PA,Itaituba,-55.800000,-5.940000,Amazônia
15506,PA_2160,Norte,PA,Itaituba,-55.619999,-5.940000,Amazônia
15507,PA_2161,Norte,PA,Itaituba,-55.439999,-5.940000,Amazônia
15508,PA_2162,Norte,PA,Itaituba,-55.259998,-5.940000,Amazônia
15509,PA_2163,Norte,PA,Itaituba,-55.079998,-5.940000,Amazônia
15546,PA_2209,Norte,PA,Itaituba,-56.699998,-6.120000,Amazônia
15547,PA_2210,Norte,PA,Itaituba,-56.520002,-6.120000,Amazônia
15548,PA_2213,Norte,PA,Itaituba,-55.980001,-6.120000,Amazônia
15549,PA_2214,Norte,PA,Itaituba,-55.800000,-6.120000,Amazônia
15550,PA_2215,Norte,PA,Itaituba,-55.619999,-6.120000,Amazônia
