regiao,uf,municipio,bioma,pontos,lon_min,lat_min,lon_max,lat_max
Nordeste,PB,Damião,Caatinga,1,-36.0000,-6.6600,-36.0000,-6.6600
Nordeste,PB,Diamante,Caatinga,1,-38.3400,-7.3800,-38.3400,-7.3800
Nordeste,PB,Emas,Caatinga,1,-37.8000,-7.0200,-37.8000,-7.0200
Nordeste,PB,Esperança,Caatinga,1,-35.8200,-7.0200,-35.8200,-7.0200
Nordeste,PB,Fagundes,Caatinga,1,-35.8200,-7.3800,-35.8200,-7.3800
Nordeste,PB,Gado Bravo,Caatinga,1,-35.8200,-7.5600,-35.8200,-7.5600
Nordeste,PB,Guarabira,Caatinga,1,-35.4600,-6.8400,-35.4600,-6.8400
Nordeste,PB,Gurinhém,Caatinga,1,-35.4600,-7.2000,-35.4600,-7.2000
Nordeste,PB,Gurjão,Caatinga,1,-36.5400,-7.2000,-36.5400,-7.2000
Nordeste,PB,Imaculada,Caatinga,1,-37.6200,-7.3800,-37.6200,-7.3800
Nordeste,PB,Ingá,Caatinga,1,-35.6400,-7.2000,-35.6400,-7.2000
Nordeste,PB,Itaporanga,Caatinga,2,-38.1600,-7.3800,-38.1600,-7.2000
Nordeste,PB,Itapororoca,Caatinga,1,-35.2800,-6.8400,-35.2800,-6.8400
Nordeste,PB,Itatuba,Caatinga,1,-35.6400,-7.3800,-35.6400,-7.3800
Nordeste,PB,Jericó,Caatinga,1,-37.8000,-6.4800,-37.8000,-6.4800
Nordeste,PB,João Pessoa,Mata Atlântica,1,-34.9200,-7.2000,-34.9200,-7.2000
Nordeste,PB,Juazeirinho,Caatinga,1,-36.5400,-7.0200,-36.5400,-7.0200
Nordeste,PB,Juripiranga,Mata Atlântica,1,-35.2800,-7.3800,-35.2800,-7.3800
Nordeste,PB,Juru,Caatinga,1,-37.8000,-7.5600,-37.8000,-7.5600
Nordeste,PB,Livramento,Caatinga,1,-36.9000,-7.3800,-36.9000,-7.3800
Nordeste,PB,Mamanguape,Mata Atlântica,3,-35.1900,-6.8400,-35.1000,-6.7050
Nordeste,PB,Manaíra,Caatinga,1,-38.1600,-7.7400,-38.1600,-7.7400
Nordeste,PB,Mari,Caatinga,1,-35.2800,-7.0200,-35.2800,-7.0200
Nordeste,PB,Marizópolis,Caatinga,1,-38.3400,-6.8400,-38.3400,-6.8400
Nordeste,PB,Massaranduba,Caatinga,1,-35.8200,-7.2000,-35.8200,-7.2000
Nordeste,PB,Mogeiro,Caatinga,1,-35.5500,-7.2675,-35.5500,-7.2675
Nordeste,PB,Monte Horebe,Caatinga,1,-38.5200,-7.2000,-38.5200,-7.2000
Nordeste,PB,Monteiro,Caatinga,2,-37.2600,-7.9200,-37.0800,-7.9200
Nordeste,PB,Mulungu,Caatinga,1,-35.4600,-7.0200,-35.4600,-7.0200
Nordeste,PB,Mãe d'Água,Caatinga,1,-37.4400,-7.2000,-37.4400,-7.2000
Nordeste,PB,Nova Palmeira,Caatinga,1,-36.3600,-6.6600,-36.3600,-6.6600
Nordeste,PB,Olho d'Água,Caatinga,2,-37.8000,-7.3800,-37.8000,-7.2000
Nordeste,PB,Paulista,Caatinga,1,-37.6200,-6.6600,-37.6200,-6.6600
Nordeste,PB,Pedra Lavrada,Caatinga,1,-36.5400,-6.8400,-36.5400,-6.8400
Nordeste,PB,Pedras de Fogo,Mata Atlântica,1,-35.1000,-7.3800,-35.1000,-7.3800
Nordeste,PB,Pedro Régis,Caatinga,1,-35.2800,-6.6600,-35.2800,-6.6600
Nordeste,PB,Piancó,Caatinga,1,-37.9800,-7.2000,-37.9800,-7.2000
Nordeste,PB,Picuí,Caatinga,1,-36.3600,-6.4800,-36.3600,-6.4800
Nordeste,PB,Pirpirituba,Caatinga,1,-35.4825,-6.8175,-35.4825,-6.8175
Nordeste,PB,Pocinhos,Caatinga,3,-36.1800,-7.2000,-36.0000,-7.0200
Nordeste,PB,Pombal,Caatinga,3,-37.9800,-6.8400,-37.8000,-6.6600
Nordeste,PB,Prata,Caatinga,1,-37.0800,-7.7400,-37.0800,-7.7400
Nordeste,PB,Princesa Isabel,Caatinga,1,-37.9800,-7.5600,-37.9800,-7.5600
Nordeste,PB,Queimadas,Caatinga,1,-36.0000,-7.3800,-36.0000,-7.3800
Nordeste,PB,Quixaba,Caatinga,1,-37.0800,-7.0200,-37.0800,-7.0200
Nordeste,PB,Riacho dos Cavalos,Caatinga,1,-37.6200,-6.4800,-37.6200,-6.4800
Nordeste,PB,Rio Tinto,Mata Atlântica,2,-35.1000,-6.8400,-34.9200,-6.6600
Nordeste,PB,Salgado de São Félix,Caatinga,1,-35.4600,-7.3800,-35.4600,-7.3800
Nordeste,PB,Santa Inês,Caatinga,1,-38.5200,-7.7400,-38.5200,-7.7400
Nordeste,PB,Santa Luzia,Caatinga,2,-36.9000,-7.0200,-36.9000,-6.8400
Nordeste,PB,Santa Rita,Mata Atlântica,6,-35.1000,-7.2225,-34.9200,-6.9750
Nordeste,PB,Santa Teresinha,Caatinga,1,-37.4400,-7.0200,-37.4400,-7.0200
Nordeste,PB,Santana de Mangueira,Caatinga,1,-38.3400,-7.5600,-38.3400,-7.5600
Nordeste,PB,Santana dos Garrotes,Caatinga,1,-37.9800,-7.3800,-37.9800,-7.3800
Nordeste,PB,Serra Branca,Caatinga,1,-36.7200,-7.5600,-36.7200,-7.5600
Nordeste,PB,Serra Grande,Caatinga,1,-38.3400,-7.2000,-38.3400,-7.2000
Nordeste,PB,Serraria,Caatinga,1,-35.6400,-6.8400,-35.6400,-6.8400
Nordeste,PB,Sobrado,Caatinga,1,-35.2800,-7.2000,-35.2800,-7.2000
Nordeste,PB,Soledade,Caatinga,2,-36.3600,-7.2000,-36.3600,-7.0200
Nordeste,PB,Sousa,Caatinga,2,-38.1600,-6.8400,-38.1600,-6.6600
Nordeste,PB,Sumé,Caatinga,2,-36.9000,-7.7400,-36.9000,-7.5600
Nordeste,PB,São Bento,Caatinga,1,-37.4400,-6.4800,-37.4400,-6.4800
Nordeste,PB,São Domingos,Caatinga,1,-37.9800,-6.8400,-37.9800,-6.8400
Nordeste,PB,São Domingos do Cariri,Caatinga,1,-36.3600,-7.5600,-36.3600,-7.5600
Nordeste,PB,São José de Espinharas,Caatinga,2,-37.4400,-6.8400,-37.2600,-6.8400
Nordeste,PB,São José de Piranhas,Caatinga,1,-38.5200,-7.0200,-38.5200,-7.0200
Nordeste,PB,São José dos Cordeiros,Caatinga,1,-36.7200,-7.3800,-36.7200,-7.3800
Nordeste,PB,São João do Cariri,Caatinga,2,-36.5400,-7.5600,-36.5400,-7.3800
Nordeste,PB,São João do Rio do Peixe,Caatinga,1,-38.3400,-6.6600,-38.3400,-6.6600
Nordeste,PB,São João do Tigre,Caatinga,2,-36.9000,-8.1000,-36.7200,-8.1000
Nordeste,PB,São Mamede,Caatinga,1,-37.0800,-6.8400,-37.0800,-6.8400
Nordeste,PB,Tacima,Caatinga,2,-35.6400,-6.4800,-35.4600,-6.4800
Nordeste,PB,Taperoá,Caatinga,2,-36.9000,-7.2000,-36.7200,-7.2000
Nordeste,PB,Teixeira,Caatinga,1,-37.2600,-7.2000,-37.2600,-7.2000
Nordeste,PB,Triunfo,Caatinga,1,-38.5200,-6.6600,-38.5200,-6.6600
Nordeste,PB,Uiraúna,Caatinga,1,-38.3400,-6.4800,-38.3400,-6.4800
Nordeste,PB,Umbuzeiro,Caatinga,1,-35.8200,-7.7400,-35.8200,-7.7400
Nordeste,PB,Zabelê,Caatinga,1,-37.0800,-8.1000,-37.0800,-8.1000
Nordeste,PE,Afogados da Ingazeira,Caatinga,1,-37.6200,-7.7400,-37.6200,-7.7400
Nordeste,PE,Afrânio,Caatinga,4,-41.0400,-8.6400,-40.8600,-8.4600
Nordeste,PE,Alagoinha,Caatinga,1,-36.7200,-8.4600,-36.7200,-8.4600
Nordeste,PE,Altinho,Caatinga,2,-36.1800,-8.4600,-36.0000,-8.4600
Nordeste,PE,Amaraji,Mata Atlântica,1,-35.4600,-8.2800,-35.4600,-8.2800
Nordeste,PE,Araripina,Caatinga,4,-40.5000,-7.9200,-40.3200,-7.3800
Nordeste,PE,Araçoiaba,Mata Atlântica,1,-35.1000,-7.7400,-35.1000,-7.7400
Nordeste,PE,Barra de Guabiraba,Mata Atlântica,1,-35.6400,-8.4600,-35.6400,-8.4600
Nordeste,PE,Barreiros,Mata Atlântica,1,-35.2800,-8.8200,-35.2800,-8.8200
Nordeste,PE,Belo Jardim,Caatinga,1,-36.3600,-8.2800,-36.3600,-8.2800
Nordeste,PE,Belém do São Francisco,Caatinga,5,-39.0600,-8.6400,-38.7000,-8.4600
Nordeste,PE,Betânia,Caatinga,3,-38.1600,-8.2800,-37.9800,-8.1000
Nordeste,PE,Bezerros,Caatinga,1,-35.8200,-8.2800,-35.8200,-8.2800
Nordeste,PE,Bezerros,Mata Atlântica,1,-35.7750,-8.2800,-35.7750,-8.2800
Nordeste,PE,Bodocó,Caatinga,5,-40.1400,-7.9200,-39.7800,-7.3800
Nordeste,PE,Bom Conselho,Caatinga,1,-36.7200,-9.1800,-36.7200,-9.1800
Nordeste,PE,Bom Conselho,Mata Atlântica,1,-36.5400,-9.1800,-36.5400,-9.1800
Nordeste,PE,Brejo da Madre de Deus,Caatinga,2,-36.3600,-8.1000,-36.1800,-8.1000
Nordeste,PE,Brejão,Caatinga,1,-36.5400,-9.0000,-36.5400,-9.0000
Nordeste,PE,Buíque,Caatinga,4,-37.2600,-8.8200,-37.0800,-8.4600
Nordeste,PE,Cabo de Santo Agostinho,Mata Atlântica,1,-35.1000,-8.2800,-35.1000,-8.2800
Nordeste,PE,Cabrobó,Caatinga,4,-39.4200,-8.4600,-39.2400,-8.2800
Nordeste,PE,Caetés,Caatinga,1,-36.7200,-8.8200,-36.7200,-8.8200
Nordeste,PE,Calumbi,Caatinga,1,-38.1600,-7.9200,-38.1600,-7.9200
Nordeste,PE,Canhotinho,Mata Atlântica,2,-36.1800,-9.0000,-36.1800,-8.8200
Nordeste,PE,Capoeiras,Caatinga,1,-36.5400,-8.6400,-36.5400,-8.6400
Nordeste,PE,Carnaubeira da Penha,Caatinga,2,-38.7000,-8.4600,-38.7000,-8.2800
Nordeste,PE,Caruaru,Caatinga,1,-36.0000,-8.1000,-36.0000,-8.1000
Nordeste,PE,Cedro,Caatinga,1,-39.2400,-7.7400,-39.2400,-7.7400
Nordeste,PE,Condado,Mata Atlântica,1,-35.1000,-7.5600,-35.1000,-7.5600
Nordeste,PE,Correntes,Mata Atlântica,1,-36.3600,-9.1800,-36.3600,-9.1800
Nordeste,PE,Cortês,Mata Atlântica,1,-35.4600,-8.4600,-35.4600,-8.4600
Nordeste,PE,Cumaru,Caatinga,1,-35.8200,-8.1000,-35.8200,-8.1000
Nordeste,PE,Custódia,Caatinga,5,-37.8000,-8.2800,-37.6200,-7.9200
Nordeste,PE,Dormentes,Caatinga,4,-40.6800,-8.6400,-40.5000,-8.4600
Nordeste,PE,Exu,Caatinga,3,-39.7800,-7.5600,-39.6000,-7.3800
Nordeste,PE,Flores,Caatinga,2,-37.9800,-7.9200,-37.8000,-7.9200
Nordeste,PE,Floresta,Caatinga,8,-38.5200,-8.6400,-37.9800,-8.4600
Nordeste,PE,Frei Miguelinho,Caatinga,1,-35.8200,-7.9200,-35.8200,-7.9200
Nordeste,PE,Garanhuns,Caatinga,1,-36.5400,-8.8200,-36.5400,-8.8200
Nordeste,PE,Goiana,Mata Atlântica,1,-34.9200,-7.5600,-34.9200,-7.5600
Nordeste,PE,Granito,Caatinga,1,-39.7800,-7.7400,-39.7800,-7.7400
Nordeste,PE,Gravatá,Caatinga,1,-35.6400,-8.1675,-35.6400,-8.1675
Nordeste,PE,Gravatá,Mata Atlântica,1,-35.6400,-8.2800,-35.6400,-8.2800
Nordeste,PE,Iati,Caatinga,2,-36.9000,-9.1800,-36.9000,-9.0000
Nordeste,PE,Ibimirim,Caatinga,6,-37.8000,-8.6400,-37.4400,-8.4600
Nordeste,PE,Ibirajuba,Caatinga,1,-36.1800,-8.6400,-36.1800,-8.6400
Nordeste,PE,Igarassu,Mata Atlântica,1,-35.0100,-7.7625,-35.0100,-7.7625
Nordeste,PE,Iguaracy,Caatinga,2,-37.4400,-7.9200,-37.2600,-7.7400
Nordeste,PE,Inajá,Caatinga,4,-37.9800,-9.0000,-37.6200,-8.8200
Nordeste,PE,Ingazeira,Caatinga,1,-37.4400,-7.7400,-37.4400,-7.7400
Nordeste,PE,Ipubi,Caatinga,2,-40.3200,-7.5600,-40.1400,-7.3800
Nordeste,PE,Itapetim,Caatinga,2,-37.2600,-7.3800,-37.0800,-7.3800
Nordeste,PE,Itapissuma,Mata Atlântica,1,-34.9200,-7.7400,-34.9200,-7.7400
Nordeste,PE,Itaquitinga,Mata Atlântica,2,-34.9650,-7.6950,-34.9425,-7.6950
Nordeste,PE,Itaíba,Caatinga,3,-37.4400,-9.0000,-37.2600,-8.8200
Nordeste,PE,Jataúba,Caatinga,2,-36.5400,-8.1000,-36.5400,-7.9200
Nordeste,PE,Jatobá,Caatinga,1,-38.1600,-9.1800,-38.1600,-9.1800
Nordeste,PE,Lagoa Grande,Caatinga,5,-40.3200,-9.0000,-40.1400,-8.6400
Nordeste,PE,Lagoa de Itaenga,Mata Atlântica,1,-35.2800,-7.9200,-35.2800,-7.9200
Nordeste,PE,Lagoa dos Gatos,Mata Atlântica,1,-35.8200,-8.6400,-35.8200,-8.6400
Nordeste,PE,Lajedo,Caatinga,1,-36.3600,-8.6400,-36.3600,-8.6400
Nordeste,PE,Limoeiro,Mata Atlântica,2,-35.4600,-7.9200,-35.4600,-7.7400
Nordeste,PE,Manari,Caatinga,1,-37.4400,-8.8200,-37.4400,-8.8200
Nordeste,PE,Maraial,Mata Atlântica,1,-35.8200,-8.8200,-35.8200,-8.8200
Nordeste,PE,Mirandiba,Caatinga,2,-38.8800,-8.1000,-38.7000,-8.1000
Nordeste,PE,Moreilândia,Caatinga,1,-39.6000,-7.7400,-39.6000,-7.7400
Nordeste,PE,Moreno,Mata Atlântica,1,-35.1000,-8.1000,-35.1000,-8.1000
Nordeste,PE,Nazaré da Mata,Mata Atlântica,1,-35.2800,-7.7400,-35.2800,-7.7400
Nordeste,PE,Orobó,Mata Atlântica,1,-35.6400,-7.7400,-35.6400,-7.7400
Nordeste,PE,Orocó,Caatinga,3,-39.6000,-8.6400,-39.6000,-8.2800
Nordeste,PE,Ouricuri,Caatinga,6,-40.3200,-8.1000,-39.9600,-7.7400
Nordeste,PE,Palmares,Mata Atlântica,1,-35.6400,-8.6400,-35.6400,-8.6400
Nordeste,PE,Palmeirina,Mata Atlântica,1,-36.3600,-9.0000,-36.3600,-9.0000
Nordeste,PE,Panelas,Caatinga,1,-36.0000,-8.6400,-36.0000,-8.6400
Nordeste,PE,Parnamirim,Caatinga,7,-40.1400,-8.2800,-39.4200,-7.9200
Nordeste,PE,Passira,Caatinga,1,-35.6400,-8.1000,-35.6400,-8.1000
Nordeste,PE,Paudalho,Mata Atlântica,1,-35.1000,-7.9200,-35.1000,-7.9200
Nordeste,PE,Pedra,Caatinga,3,-36.9000,-8.8200,-36.9000,-8.4600
Nordeste,PE,Pesqueira,Caatinga,3,-36.9000,-8.6400,-36.7200,-8.2800
Nordeste,PE,Petrolina,Caatinga,8,-40.8600,-9.1800,-40.3200,-8.8200
Nordeste,PE,Petrolândia,Caatinga,1,-38.3400,-8.8200,-38.3400,-8.8200
Nordeste,PE,Pombos,Mata Atlântica,1,-35.4600,-8.1000,-35.4600,-8.1000
Nordeste,PE,Quipapá,Mata Atlântica,1,-36.0000,-8.8200,-36.0000,-8.8200
Nordeste,PE,Quixaba,Caatinga,1,-37.8000,-7.7400,-37.8000,-7.7400
Nordeste,PE,Recife,Mata Atlântica,1,-34.9200,-8.1000,-34.9200,-8.1000
Nordeste,PE,Rio Formoso,Mata Atlântica,1,-35.2800,-8.6400,-35.2800,-8.6400
Nordeste,PE,Salgadinho,Caatinga,1,-35.6400,-7.9200,-35.6400,-7.9200
Nordeste,PE,Salgueiro,Caatinga,4,-39.2400,-8.2800,-38.8800,-8.1000
Nordeste,PE,Saloá,Caatinga,1,-36.7200,-9.0000,-36.7200,-9.0000
Nordeste,PE,Sanharó,Caatinga,2,-36.5400,-8.4600,-36.5400,-8.2800
Nordeste,PE,Santa Cruz,Caatinga,3,-40.3200,-8.4600,-40.3200,-8.1000
Nordeste,PE,Santa Cruz do Capibaribe,Caatinga,1,-36.3600,-7.9200,-36.3600,-7.9200
Nordeste,PE,Santa Filomena,Caatinga,3,-40.6800,-8.2800,-40.5000,-8.1000
Nordeste,PE,Santa Maria da Boa Vista,Caatinga,7,-40.1400,-9.0000,-39.7800,-8.4600
Nordeste,PE,Santa Terezinha,Caatinga,1,-37.4400,-7.3800,-37.4400,-7.3800
Nordeste,PE,Serra Talhada,Caatinga,8,-38.5200,-8.2800,-38.1600,-7.7400
Nordeste,PE,Serrita,Caatinga,3,-39.4200,-7.9200,-39.2400,-7.7400
Nordeste,PE,Sertânia,Caatinga,5,-37.4400,-8.2800,-37.0800,-8.1000
Nordeste,PE,Sirinhaém,Mata Atlântica,1,-35.1000,-8.6400,-35.1000,-8.6400
Nordeste,PE,Solidão,Caatinga,1,-37.6200,-7.5600,-37.6200,-7.5600
Nordeste,PE,São Bento do Una,Caatinga,1,-36.3600,-8.4600,-36.3600,-8.4600
Nordeste,PE,São Caitano,Caatinga,1,-36.1800,-8.2800,-36.1800,-8.2800
Nordeste,PE,São Joaquim do Monte,Mata Atlântica,1,-35.8200,-8.4600,-35.8200,-8.4600
Nordeste,PE,São José do Belmonte,Caatinga,4,-38.8800,-7.9200,-38.7000,-7.7400
Nordeste,PE,São José do Egito,Caatinga,1,-37.2600,-7.5600,-37.2600,-7.5600
Nordeste,PE,São João,Caatinga,1,-36.3600,-8.8200,-36.3600,-8.8200
Nordeste,PE,São Vicente Férrer,Mata Atlântica,1,-35.4600,-7.5600,-35.4600,-7.5600
Nordeste,PE,Tabira,Caatinga,1,-37.4400,-7.5600,-37.4400,-7.5600
Nordeste,PE,Tacaratu,Caatinga,2,-38.1600,-9.0000,-38.1600,-8.8200
Nordeste,PE,Taquaritinga do Norte,Caatinga,1,-36.1800,-7.9200,-36.1800,-7.9200
Nordeste,PE,Timbaúba,Mata Atlântica,1,-35.2800,-7.5600,-35.2800,-7.5600
Nordeste,PE,Trindade,Caatinga,1,-40.3200,-7.7400,-40.3200,-7.7400
Nordeste,PE,Tupanatinga,Caatinga,1,-37.2600,-8.4600,-37.2600,-8.4600
Nordeste,PE,Verdejante,Caatinga,1,-39.0600,-7.9200,-39.0600,-7.9200
Nordeste,PE,Vertentes,Caatinga,1,-36.0000,-7.9200,-36.0000,-7.9200
Nordeste,PE,Vitória de Santo Antão,Mata Atlântica,1,-35.2800,-8.2800,-35.2800,-8.2800
Nordeste,PE,Xexéu,Mata Atlântica,1,-35.6400,-8.8200,-35.6400,-8.8200
Nordeste,PE,Água Preta,Mata Atlântica,3,-35.4600,-8.8200,-35.4600,-8.6400
Nordeste,PE,Águas Belas,Caatinga,2,-37.0800,-9.1800,-37.0800,-9.0000
Nordeste,PI,Acauã,Caatinga,2,-41.0400,-8.2800,-40.8600,-8.2800
Nordeste,PI,Agricolândia,Cerrado,1,-42.6600,-5.7600,-42.6600,-5.7600
Nordeste,PI,Alagoinha do Piauí,Caatinga,2,-40.8600,-7.0200,-40.8600,-6.8400
Nordeste,PI,Alegrete do Piauí,Caatinga,1,-40.8600,-7.2000,-40.8600,-7.2000
Nordeste,PI,Alto Longá,Cerrado,4,-42.3000,-5.5800,-42.1200,-5.2200
Nordeste,PI,Altos,Cerrado,1,-42.4800,-5.0400,-42.4800,-5.0400
Nordeste,PI,Alvorada do Gurguéia,Caatinga,3,-43.9200,-8.4600,-43.7400,-8.2800
Nordeste,PI,Alvorada do Gurguéia,Cerrado,2,-44.2800,-8.4600,-44.1000,-8.4600
Nordeste,PI,Amarante,Caatinga,3,-42.8400,-6.6600,-42.6600,-6.4800
Nordeste,PI,Amarante,Cerrado,2,-42.8400,-6.3000,-42.8400,-6.1200
Nordeste,PI,Antônio Almeida,Cerrado,2,-44.2800,-7.2000,-44.1000,-7.2000
Nordeste,PI,Anísio de Abreu,Caatinga,1,-43.0200,-9.1800,-43.0200,-9.1800
Nordeste,PI,Aroazes,Cerrado,2,-41.9400,-6.1200,-41.7600,-6.1200
Nordeste,PI,Arraial,Caatinga,1,-42.4800,-6.6600,-42.4800,-6.6600
Nordeste,PI,Assunção do Piauí,Caatinga,3,-41.2200,-5.9400,-41.0400,-5.7600
Nordeste,PI,Avelino Lopes,Caatinga,3,-44.1000,-10.2600,-43.9200,-10.0800
Nordeste,PI,Baixa Grande do Ribeiro,Cerrado,20,-45.3600,-9.1800,-45.0000,-7.9200
Nordeste,PI,Barra D'Alcântara,Cerrado,1,-42.1200,-6.4800,-42.1200,-6.4800
Nordeste,PI,Barras,Cerrado,4,-42.4800,-4.3200,-42.3000,-4.1400
Nordeste,PI,Barreiras do Piauí,Cerrado,5,-45.9000,-10.2600,-45.5400,-9.9000
Nordeste,PI,Barro Duro,Cerrado,1,-42.4800,-5.7600,-42.4800,-5.7600
Nordeste,PI,Batalha,Cerrado,4,-42.1200,-4.1400,-41.9400,-3.9600
Nordeste,PI,Bela Vista do Piauí,Caatinga,2,-41.9400,-8.1000,-41.7600,-7.9200
Nordeste,PI,Beneditinos,Cerrado,2,-42.4800,-5.5800,-42.3000,-5.4000
Nordeste,PI,Bertolínia,Cerrado,3,-43.9200,-7.9200,-43.9200,-7.5600
Nordeste,PI,Betânia do Piauí,Caatinga,2,-40.8600,-8.1000,-40.6800,-8.1000
Nordeste,PI,Boa Hora,Cerrado,1,-42.1200,-4.3200,-42.1200,-4.3200
Nordeste,PI,Bocaina,Caatinga,1,-41.2200,-6.8400,-41.2200,-6.8400
Nordeste,PI,Bom Jesus,Caatinga,2,-44.1000,-9.3600,-43.9200,-9.3600
Nordeste,PI,Bom Jesus,Cerrado,10,-45.1800,-9.3600,-44.1000,-9.1800
Nordeste,PI,Bom Princípio do Piauí,Caatinga,1,-41.5800,-3.2400,-41.5800,-3.2400
Nordeste,PI,Bonfim do Piauí,Caatinga,1,-42.8400,-9.1800,-42.8400,-9.1800
Nordeste,PI,Boqueirão do Piauí,Cerrado,1,-42.1200,-4.5000,-42.1200,-4.5000
Nordeste,PI,Brasileira,Caatinga,1,-41.4000,-4.1400,-41.4000,-4.1400
Nordeste,PI,Brasileira,Cerrado,2,-41.7600,-4.1400,-41.5800,-4.1400
Nordeste,PI,Brejo do Piauí,Caatinga,7,-43.0200,-8.6400,-42.6600,-8.1000
Nordeste,PI,Buriti dos Lopes,Cerrado,1,-41.7600,-3.2400,-41.7600,-3.2400
Nordeste,PI,Buriti dos Montes,Caatinga,6,-41.4000,-5.4000,-41.0400,-5.0400
Nordeste,PI,Cabeceiras do Piauí,Cerrado,1,-42.3000,-4.5000,-42.3000,-4.5000
Nordeste,PI,Cajazeiras do Piauí,Caatinga,1,-42.4800,-6.8400,-42.4800,-6.8400
Nordeste,PI,Cajueiro da Praia,Caatinga,1,-41.4000,-3.0600,-41.4000,-3.0600
Nordeste,PI,Caldeirão Grande do Piauí,Caatinga,1,-40.6800,-7.3800,-40.6800,-7.3800
Nordeste,PI,Campinas do Piauí,Caatinga,3,-41.9400,-7.7400,-41.7600,-7.5600
Nordeste,PI,Campo Grande do Piauí,Caatinga,1,-41.0400,-7.2000,-41.0400,-7.2000
Nordeste,PI,Campo Largo do Piauí,Cerrado,2,-42.6600,-3.9600,-42.4800,-3.7800
Nordeste,PI,Campo Maior,Cerrado,5,-42.3000,-5.0400,-41.9400,-4.6800
Nordeste,PI,Canavieira,Caatinga,4,-43.5600,-7.7400,-43.3800,-7.3800
Nordeste,PI,Canavieira,Cerrado,3,-43.7400,-7.7400,-43.3800,-7.3800
Nordeste,PI,Canto do Buriti,Caatinga,10,-43.5600,-8.6400,-43.0200,-8.1000
Nordeste,PI,Capitão Gervásio Oliveira,Caatinga,4,-41.9400,-8.6400,-41.7600,-8.4600
Nordeste,PI,Capitão de Campos,Cerrado,1,-41.9400,-4.5000,-41.9400,-4.5000
Nordeste,PI,Caracol,Caatinga,4,-43.3800,-9.1800,-43.2000,-8.8200
Nordeste,PI,Caridade do Piauí,Caatinga,1,-41.0400,-7.7400,-41.0400,-7.7400
Nordeste,PI,Castelo do Piauí,Caatinga,2,-41.4000,-5.4000,-41.4000,-5.2200
Nordeste,PI,Castelo do Piauí,Cerrado,5,-41.7600,-5.5800,-41.5800,-5.2200
Nordeste,PI,Caxingó,Cerrado,1,-41.7600,-3.4200,-41.7600,-3.4200
Nordeste,PI,Cocal,Caatinga,2,-41.5800,-3.4200,-41.4000,-3.4200
Nordeste,PI,Cocal,Cerrado,1,-41.5800,-3.6000,-41.5800,-3.6000
Nordeste,PI,Cocal dos Alves,Caatinga,1,-41.4000,-3.6000,-41.4000,-3.6000
Nordeste,PI,Coivaras,Cerrado,2,-42.3000,-5.2200,-42.3000,-5.0400
Nordeste,PI,Colônia do Gurguéia,Caatinga,1,-43.7400,-8.1000,-43.7400,-8.1000
Nordeste,PI,Colônia do Piauí,Caatinga,4,-42.3000,-7.3800,-42.1200,-7.2000
Nordeste,PI,Conceição do Canindé,Caatinga,1,-41.5800,-7.9200,-41.5800,-7.9200
Nordeste,PI,Coronel José Dias,Caatinga,4,-42.4800,-9.1800,-42.3000,-8.8200
Nordeste,PI,Corrente,Caatinga,1,-44.8200,-10.4400,-44.8200,-10.4400
Nordeste,PI,Corrente,Cerrado,7,-45.3600,-10.6200,-45.0000,-10.2600
Nordeste,PI,Cristalândia do Piauí,Cerrado,3,-45.1800,-10.8000,-45.0000,-10.6200
Nordeste,PI,Cristino Castro,Caatinga,1,-43.7400,-8.6400,-43.7400,-8.6400
Nordeste,PI,Cristino Castro,Cerrado,4,-44.1000,-9.0000,-43.9200,-8.6400
Nordeste,PI,Curimatá,Caatinga,5,-44.4600,-10.2600,-44.2800,-9.7200
Nordeste,PI,Curimatá,Cerrado,1,-44.4600,-9.7200,-44.4600,-9.7200
Nordeste,PI,Currais,Cerrado,10,-45.0000,-9.0000,-44.4600,-8.4600
Nordeste,PI,Curral Novo do Piauí,Caatinga,2,-40.8600,-7.9200,-40.8600,-7.7400
Nordeste,PI,Curralinhos,Cerrado,1,-42.8400,-5.5800,-42.8400,-5.5800
Nordeste,PI,Dirceu Arcoverde,Caatinga,2,-42.6600,-9.3600,-42.4800,-9.3600
Nordeste,PI,Dom Inocêncio,Caatinga,10,-42.1200,-9.1800,-41.5800,-8.6400
Nordeste,PI,Domingos Mourão,Caatinga,2,-41.4000,-4.3200,-41.2200,-4.3200
Nordeste,PI,Elesbão Veloso,Cerrado,3,-42.3000,-6.3000,-42.1200,-6.1200
Nordeste,PI,Eliseu Martins,Caatinga,3,-43.7400,-8.1000,-43.5600,-7.9200
Nordeste,PI,Esperantina,Cerrado,3,-42.3000,-3.9600,-42.1200,-3.6000
Nordeste,PI,Fartura do Piauí,Caatinga,2,-42.8400,-9.5400,-42.6600,-9.5400
Nordeste,PI,Flores do Piauí,Caatinga,1,-43.0200,-7.7400,-43.0200,-7.7400
Nordeste,PI,Floriano,Cerrado,8,-43.3800,-7.2000,-42.8400,-6.8400
Nordeste,PI,Francinópolis,Cerrado,1,-42.3000,-6.4800,-42.3000,-6.4800
Nordeste,PI,Francisco Ayres,Caatinga,2,-42.6600,-6.8400,-42.6600,-6.6600
Nordeste,PI,Francisco Santos,Caatinga,1,-41.2200,-7.2000,-41.2200,-7.2000
Nordeste,PI,Fronteiras,Caatinga,2,-40.6800,-7.2000,-40.5000,-7.0200
